scope,document,field,precision,recall,f1,levenshtein,TP,FP,FN
document,a3_2652,quantity,0.875,1.0,0.9333333333333333,0.875,7,1,0
document,a3_2652,modifier,0.0,0.0,0.0,0.2222222222222222,0,1,4
document,a3_2652,unit,0.75,0.8571428571428571,0.7999999999999999,0.7777777777777778,6,2,1
document,a3_2652,eventDescription,0.5,0.5714285714285714,0.5333333333333333,0.7059648053966235,4,4,3
document,a3_2652,eventType,0.125,0.14285714285714285,0.13333333333333333,0.75,1,7,6
document,a3_271261,quantity,0.9375,1.0,0.967741935483871,0.9375,15,1,0
document,a3_271261,modifier,0.5,1.0,0.6666666666666666,0.5,1,1,0
document,a3_271261,unit,0.75,0.8,0.7741935483870969,0.8609913793103449,12,4,3
document,a3_271261,eventDescription,0.0,0.0,0.0,0.23127745416348358,0,16,15
document,a3_271261,eventType,0.625,0.6666666666666666,0.6451612903225806,0.8854166666666666,10,6,5
document,a3_272161,quantity,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.619047619047619,4,2,2
document,a3_272161,modifier,0.0,0.0,0.0,0.8,0,1,1
document,a3_272161,unit,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7142857142857143,5,1,1
document,a3_272161,eventDescription,0.5,0.5,0.5,0.6444692616675972,3,3,3
document,a3_272161,eventType,0.0,0.0,0.0,0.5952380952380952,0,6,6
document,a3_272291,quantity,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.625,5,2,1
document,a3_272291,modifier,0.0,0.0,0.0,0.4,0,2,1
document,a3_272291,unit,0.0,0.0,0.0,0.35328249336870027,0,7,6
document,a3_272291,eventDescription,0.14285714285714285,0.25,0.18181818181818182,0.23339160839160839,1,6,3
document,a3_272291,eventType,0.0,0.0,0.0,0.3125,0,7,4
document,a3_275237,quantity,1.0,1.0,1.0,1.0,2,0,0
document,a3_275237,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_275237,unit,1.0,1.0,1.0,1.0,2,0,0
document,a3_275237,eventDescription,0.0,0.0,0.0,0.6378151260504201,0,2,2
document,a3_275237,eventType,0.0,0.0,0.0,0.8333333333333334,0,2,2
document,a3_278075,quantity,1.0,0.8,0.888888888888889,0.8,4,0,1
document,a3_278075,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_278075,unit,1.0,0.8,0.888888888888889,0.8,4,0,1
document,a3_278075,eventDescription,0.25,0.2,0.22222222222222224,0.4601731601731601,1,3,4
document,a3_278075,eventType,1.0,0.8,0.888888888888889,0.8,4,0,1
document,a3_280191,quantity,1.0,1.0,1.0,1.0,8,0,0
document,a3_280191,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_280191,unit,1.0,1.0,1.0,1.0,8,0,0
document,a3_280191,eventDescription,0.0,0.0,0.0,0.25781862378361875,0,8,8
document,a3_280191,eventType,0.0,0.0,0.0,0.8333333333333334,0,8,8
document,a3_281963,quantity,1.0,1.0,1.0,1.0,3,0,0
document,a3_281963,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_281963,unit,1.0,0.3333333333333333,0.5,0.3333333333333333,1,0,2
document,a3_281963,eventDescription,0.0,0.0,0.0,0.24192521039591544,0,3,3
document,a3_281963,eventType,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9444444444444445,2,1,1
document,a3_282519,quantity,1.0,0.8333333333333334,0.9090909090909091,0.8333333333333334,5,0,1
document,a3_282519,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_282519,unit,1.0,0.8333333333333334,0.9090909090909091,0.8333333333333334,5,0,1
document,a3_282519,eventDescription,0.8,0.6666666666666666,0.7272727272727272,0.6898148148148149,4,1,2
document,a3_282519,eventType,0.0,0.0,0.0,0.6944444444444445,0,5,6
document,a3_283445,quantity,1.0,1.0,1.0,1.0,7,0,0
document,a3_283445,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_283445,unit,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.587121212121212,3,4,4
document,a3_283445,eventDescription,0.0,0.0,0.0,0.40969633782526377,0,7,6
document,a3_283445,eventType,0.8571428571428571,1.0,0.923076923076923,0.8571428571428571,6,1,0
document,a3_285178,quantity,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.75,6,1,1
document,a3_285178,modifier,0.0,0.0,0.0,0.8333333333333334,0,1,1
document,a3_285178,unit,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.75,6,1,1
document,a3_285178,eventDescription,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5315545808966862,2,5,5
document,a3_285178,eventType,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7083333333333334,4,3,3
document,a3_286516,quantity,0.25,1.0,0.4,0.25,1,3,0
document,a3_286516,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_286516,unit,0.25,1.0,0.4,0.25,1,3,0
document,a3_286516,eventDescription,0.0,0.0,0.0,0.05208333333333334,0,4,1
document,a3_286516,eventType,0.25,1.0,0.4,0.25,1,3,0
document,a3_286523,quantity,0.9230769230769231,1.0,0.9600000000000001,0.9230769230769231,12,1,0
document,a3_286523,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_286523,unit,0.9230769230769231,1.0,0.9600000000000001,0.9230769230769231,12,1,0
document,a3_286523,eventDescription,0.0,0.0,0.0,0.15125999207086036,0,13,12
document,a3_286523,eventType,0.9230769230769231,1.0,0.9600000000000001,0.9230769230769231,12,1,0
document,a3_286524,quantity,0.8571428571428571,1.0,0.923076923076923,0.8571428571428571,6,1,0
document,a3_286524,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_286524,unit,0.0,0.0,0.0,0.12836467384367614,0,7,6
document,a3_286524,eventDescription,0.0,0.0,0.0,0.1559044670499779,0,7,6
document,a3_286524,eventType,0.8571428571428571,1.0,0.923076923076923,0.8571428571428571,6,1,0
document,a3_286910,quantity,1.0,1.0,1.0,1.0,1,0,0
document,a3_286910,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_286910,unit,1.0,1.0,1.0,1.0,1,0,0
document,a3_286910,eventDescription,0.0,0.0,0.0,0.0,0,1,0
document,a3_286910,eventType,0.0,0.0,0.0,0.0,0,1,0
document,a3_287918,quantity,0.8571428571428571,1.0,0.923076923076923,0.8571428571428571,12,2,0
document,a3_287918,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_287918,unit,0.42857142857142855,0.5,0.4615384615384615,0.6420621330724071,6,8,6
document,a3_287918,eventDescription,0.21428571428571427,0.25,0.23076923076923075,0.5088558787275482,3,11,9
document,a3_287918,eventType,0.6428571428571429,0.75,0.6923076923076924,0.8214285714285714,9,5,3
document,a3_287956,quantity,1.0,0.8181818181818182,0.9,0.8181818181818182,9,0,2
document,a3_287956,modifier,0.0,0.0,0.0,0.0,0,0,1
document,a3_287956,unit,0.8888888888888888,0.7272727272727273,0.7999999999999999,0.8152492668621701,8,1,3
document,a3_287956,eventDescription,0.1111111111111111,0.1,0.10526315789473685,0.28405315614617943,1,8,9
document,a3_287956,eventType,0.7777777777777778,0.7,0.7368421052631577,0.712121212121212,7,2,3
document,a3_293833,quantity,1.0,1.0,1.0,1.0,2,0,0
document,a3_293833,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_293833,unit,1.0,1.0,1.0,1.0,2,0,0
document,a3_293833,eventDescription,0.0,0.0,0.0,0.47058823529411764,0,2,1
document,a3_293833,eventType,0.5,1.0,0.6666666666666666,0.5,1,1,0
document,a3_294367,quantity,1.0,0.75,0.8571428571428571,0.75,3,0,1
document,a3_294367,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_294367,unit,1.0,0.75,0.8571428571428571,0.75,3,0,1
document,a3_294367,eventDescription,0.0,0.0,0.0,0.3481518481518482,0,3,4
document,a3_294367,eventType,1.0,0.75,0.8571428571428571,0.75,3,0,1
document,a3_294719,quantity,0.625,0.9090909090909091,0.7407407407407406,0.6346153846153846,10,6,1
document,a3_294719,modifier,0.0,0.0,0.0,0.0,0,2,0
document,a3_294719,unit,0.5,0.7272727272727273,0.5925925925925926,0.564960407239819,8,8,3
document,a3_294719,eventDescription,0.0,0.0,0.0,0.4129891473176605,0,16,11
document,a3_294719,eventType,0.1875,0.2727272727272727,0.2222222222222222,0.6041666666666667,3,13,8
document,a3_295058,quantity,1.0,1.0,1.0,1.0,8,0,0
document,a3_295058,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_295058,unit,0.875,0.875,0.875,0.9318181818181819,7,1,1
document,a3_295058,eventDescription,0.375,0.375,0.375,0.6936790362320459,3,5,5
document,a3_295058,eventType,0.0,0.0,0.0,0.8333333333333334,0,8,8
document,a3_295825,quantity,1.0,1.0,1.0,1.0,6,0,0
document,a3_295825,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_295825,unit,0.0,0.0,0.0,0.2915942028985507,0,2,6
document,a3_295825,eventDescription,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.48493937048503616,1,5,5
document,a3_295825,eventType,0.0,0.0,0.0,0.8333333333333334,0,6,6
document,a3_295974,quantity,1.0,1.0,1.0,1.0,9,0,0
document,a3_295974,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_295974,unit,0.2222222222222222,0.25,0.23529411764705882,0.4905824390034917,2,7,6
document,a3_295974,eventDescription,0.0,0.0,0.0,0.23846109813946073,0,9,9
document,a3_295974,eventType,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.925925925925926,5,4,4
document,a3_297089,quantity,0.625,0.625,0.625,0.71875,5,3,3
document,a3_297089,modifier,1.0,1.0,1.0,1.0,3,0,0
document,a3_297089,unit,0.625,0.625,0.625,0.8181114551083591,5,3,3
document,a3_297089,eventDescription,0.375,0.375,0.375,0.6512266838553603,3,5,5
document,a3_297089,eventType,1.0,1.0,1.0,1.0,8,0,0
document,a3_297416,quantity,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9583333333333334,5,1,1
document,a3_297416,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_297416,unit,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5070959920125517,1,5,5
document,a3_297416,eventDescription,0.0,0.0,0.0,0.5404657308263644,0,6,6
document,a3_297416,eventType,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.888888888888889,2,4,4
document,a3_299658,quantity,0.8571428571428571,1.0,0.923076923076923,0.8571428571428571,6,1,0
document,a3_299658,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_299658,unit,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.6367980884109917,4,3,2
document,a3_299658,eventDescription,0.0,0.0,0.0,0.5510640196124067,0,7,6
document,a3_299658,eventType,0.8571428571428571,1.0,0.923076923076923,0.8571428571428571,6,1,0
document,a3_300133,quantity,0.0,0.0,0.0,0.0,0,0,0
document,a3_300133,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_300133,unit,0.0,0.0,0.0,0.0,0,0,0
document,a3_300133,eventDescription,0.0,0.0,0.0,0.0,0,0,0
document,a3_300133,eventType,0.0,0.0,0.0,0.0,0,0,0
document,a3_300160,quantity,0.8888888888888888,0.6666666666666666,0.761904761904762,0.71875,8,1,4
document,a3_300160,modifier,0.0,0.0,0.0,0.0,0,1,0
document,a3_300160,unit,0.3333333333333333,0.25,0.28571428571428575,0.34241452991452986,3,6,9
document,a3_300160,eventDescription,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.6329979360165119,4,5,5
document,a3_300160,eventType,0.0,0.0,0.0,0.8333333333333334,0,9,9
document,a3_301947,quantity,0.8,0.5333333333333333,0.64,0.6402777777777777,8,2,7
document,a3_301947,modifier,0.6666666666666666,0.4,0.5,0.4,2,1,3
document,a3_301947,unit,0.5,0.3333333333333333,0.4,0.4373881799896713,5,5,10
document,a3_301947,eventDescription,0.0,0.0,0.0,0.2824050326804064,0,10,6
document,a3_301947,eventType,0.5,0.8333333333333334,0.625,0.5833333333333333,5,5,1
document,a3_307652,quantity,1.0,1.0,1.0,1.0,13,0,0
document,a3_307652,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_307652,unit,1.0,0.6153846153846154,0.761904761904762,0.6153846153846154,8,0,5
document,a3_307652,eventDescription,0.0,0.0,0.0,0.1373894883397146,0,13,5
document,a3_307652,eventType,0.38461538461538464,1.0,0.5555555555555556,0.38461538461538464,5,8,0
document,a3_307656,quantity,1.0,1.0,1.0,1.0,14,0,0
document,a3_307656,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_307656,unit,0.0,0.0,0.0,0.4420558608058608,0,14,14
document,a3_307656,eventDescription,0.0,0.0,0.0,0.12184873949579832,0,14,6
document,a3_307656,eventType,0.42857142857142855,1.0,0.6,0.42857142857142855,6,8,0
document,a3_307805,quantity,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9803921568627452,16,1,1
document,a3_307805,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_307805,unit,1.0,0.47058823529411764,0.6399999999999999,0.47058823529411764,8,0,9
document,a3_307805,eventDescription,0.0,0.0,0.0,0.2058935508935509,0,17,9
document,a3_307805,eventType,0.5294117647058824,1.0,0.6923076923076924,0.5294117647058824,9,8,0
document,a3_308353,quantity,1.0,1.0,1.0,1.0,2,0,0
document,a3_308353,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_308353,unit,1.0,1.0,1.0,1.0,2,0,0
document,a3_308353,eventDescription,0.0,0.0,0.0,0.1596825396825397,0,2,2
document,a3_308353,eventType,0.5,0.5,0.5,0.9166666666666667,1,1,1
document,a3_308946,quantity,0.0,0.0,0.0,0.6666666666666667,0,1,1
document,a3_308946,modifier,0.0,0.0,0.0,0.0,0,1,0
document,a3_308946,unit,1.0,1.0,1.0,1.0,1,0,0
document,a3_308946,eventDescription,0.0,0.0,0.0,0.9315068493150684,0,1,1
document,a3_308946,eventType,0.0,0.0,0.0,0.8333333333333334,0,1,1
document,a3_309861,quantity,1.0,1.0,1.0,1.0,2,0,0
document,a3_309861,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_309861,unit,0.0,0.0,0.0,0.16666666666666663,0,2,2
document,a3_309861,eventDescription,0.0,0.0,0.0,0.2325581395348837,0,2,2
document,a3_309861,eventType,0.0,0.0,0.0,0.8333333333333334,0,2,2
document,a3_309937,quantity,0.0,0.0,0.0,0.0,0,0,3
document,a3_309937,modifier,0.0,0.0,0.0,0.0,0,0,3
document,a3_309937,unit,0.0,0.0,0.0,0.0,0,0,2
document,a3_309937,eventDescription,0.0,0.0,0.0,0.0,0,0,2
document,a3_309937,eventType,0.0,0.0,0.0,0.0,0,0,2
document,a3_310869,quantity,1.0,0.75,0.8571428571428571,0.75,6,0,2
document,a3_310869,modifier,0.0,0.0,0.0,0.0,0,0,1
document,a3_310869,unit,0.0,0.0,0.0,0.2899816176470588,0,6,6
document,a3_310869,eventDescription,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.4212265331664581,1,5,6
document,a3_310869,eventType,1.0,0.8571428571428571,0.923076923076923,0.8571428571428571,6,0,1
document,a3_311819,quantity,1.0,0.9333333333333333,0.9655172413793104,0.9333333333333333,14,0,1
document,a3_311819,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_311819,unit,0.75,0.2,0.31578947368421056,0.2463768115942029,3,1,12
document,a3_311819,eventDescription,0.0,0.0,0.0,0.4370424065068407,0,14,15
document,a3_311819,eventType,0.9285714285714286,0.8666666666666667,0.896551724137931,0.9222222222222223,13,1,2
document,a3_311894,quantity,1.0,1.0,1.0,1.0,4,0,0
document,a3_311894,modifier,1.0,1.0,1.0,1.0,1,0,0
document,a3_311894,unit,0.75,0.75,0.75,0.9642857142857143,3,1,1
document,a3_311894,eventDescription,0.75,0.75,0.75,0.8586956521739131,3,1,1
document,a3_311894,eventType,0.0,0.0,0.0,0.8333333333333334,0,4,4
document,a3_313763,quantity,0.75,0.75,0.75,0.8076923076923077,3,1,1
document,a3_313763,modifier,1.0,1.0,1.0,1.0,1,0,0
document,a3_313763,unit,0.75,0.75,0.75,0.75,3,1,1
document,a3_313763,eventDescription,0.0,0.0,0.0,0.24028822055137847,0,4,4
document,a3_313763,eventType,1.0,1.0,1.0,1.0,4,0,0
document,a3_314444,quantity,0.9,0.9,0.9,0.9545454545454545,9,1,1
document,a3_314444,modifier,1.0,1.0,1.0,1.0,1,0,0
document,a3_314444,unit,1.0,1.0,1.0,1.0,10,0,0
document,a3_314444,eventDescription,0.7,0.7,0.7,0.8749425287356323,7,3,3
document,a3_314444,eventType,0.0,0.0,0.0,0.8333333333333334,0,10,10
document,a3_314592,quantity,1.0,1.0,1.0,1.0,11,0,0
document,a3_314592,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_314592,unit,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.820790513833992,7,4,4
document,a3_314592,eventDescription,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.6066981523388149,3,8,8
document,a3_314592,eventType,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.893939393939394,4,7,7
document,a3_314905,quantity,1.0,0.7777777777777778,0.8750000000000001,0.7777777777777778,7,0,2
document,a3_314905,modifier,0.0,0.0,0.0,0.0,0,0,1
document,a3_314905,unit,0.0,0.0,0.0,0.04040404040404041,0,1,9
document,a3_314905,eventDescription,0.0,0.0,0.0,0.1226831814108029,0,7,8
document,a3_314905,eventType,1.0,0.875,0.9333333333333333,0.875,7,0,1
document,a3_315581,quantity,1.0,1.0,1.0,1.0,5,0,0
document,a3_315581,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_315581,unit,0.8,0.8,0.8000000000000002,0.8551724137931034,4,1,1
document,a3_315581,eventDescription,0.0,0.0,0.0,0.6351166922508387,0,5,5
document,a3_315581,eventType,0.0,0.0,0.0,0.8333333333333334,0,5,5
document,a3_315909,quantity,1.0,1.0,1.0,1.0,4,0,0
document,a3_315909,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_315909,unit,1.0,1.0,1.0,1.0,4,0,0
document,a3_315909,eventDescription,0.25,0.25,0.25,0.5691489361702127,1,3,3
document,a3_315909,eventType,0.25,0.25,0.25,0.875,1,3,3
document,a3_316400,quantity,0.8333333333333334,0.5555555555555556,0.6666666666666667,0.5959595959595959,5,1,4
document,a3_316400,modifier,0.0,0.0,0.0,0.0,0,1,3
document,a3_316400,unit,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.5568181818181819,4,2,3
document,a3_316400,eventDescription,0.0,0.0,0.0,0.21028954593115134,0,6,8
document,a3_316400,eventType,0.8333333333333334,0.625,0.7142857142857143,0.5555555555555556,5,1,3
document,a3_316495,quantity,0.6,0.6,0.6,0.8,3,2,2
document,a3_316495,modifier,1.0,1.0,1.0,1.0,1,0,0
document,a3_316495,unit,0.6,0.6,0.6,0.65,3,2,2
document,a3_316495,eventDescription,0.0,0.0,0.0,0.25340909090909086,0,5,4
document,a3_316495,eventType,0.4,0.5,0.4444444444444445,0.7333333333333334,2,3,2
document,a3_316984,quantity,1.0,1.0,1.0,1.0,4,0,0
document,a3_316984,modifier,0.5,0.5,0.5,0.9,1,1,1
document,a3_316984,unit,0.25,0.3333333333333333,0.28571428571428575,0.6736111111111112,1,3,2
document,a3_316984,eventDescription,0.25,0.25,0.25,0.5128846153846154,1,3,3
document,a3_316984,eventType,0.0,0.0,0.0,0.8333333333333334,0,4,4
document,a3_317434,quantity,0.0,0.0,0.0,0.0,0,0,1
document,a3_317434,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_317434,unit,0.0,0.0,0.0,0.0,0,0,1
document,a3_317434,eventDescription,0.0,0.0,0.0,0.0,0,0,1
document,a3_317434,eventType,0.0,0.0,0.0,0.0,0,0,1
document,a3_320958,quantity,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.825,8,7,7
document,a3_320958,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_320958,unit,0.0,0.0,0.0,0.0,0,7,15
document,a3_320958,eventDescription,0.0,0.0,0.0,0.13896140577623053,0,15,14
document,a3_320958,eventType,0.9333333333333333,1.0,0.9655172413793104,0.9333333333333333,14,1,0
document,a3_324100,quantity,0.5,1.0,0.6666666666666666,0.5,5,5,0
document,a3_324100,modifier,0.0,0.0,0.0,0.0,0,1,0
document,a3_324100,unit,0.0,0.0,0.0,0.3263261417419632,0,5,5
document,a3_324100,eventDescription,0.1,0.2,0.13333333333333333,0.43434172416730554,1,9,4
document,a3_324100,eventType,0.0,0.0,0.0,0.4166666666666667,0,10,5
document,a3_326603,quantity,0.5,0.5,0.5,0.6125,2,2,2
document,a3_326603,modifier,1.0,1.0,1.0,1.0,1,0,0
document,a3_326603,unit,1.0,0.75,0.8571428571428571,0.75,3,0,1
document,a3_326603,eventDescription,0.25,0.25,0.25,0.5513234969053934,1,3,3
document,a3_326603,eventType,0.5,0.5,0.5,0.9166666666666667,2,2,2
document,a3_326906,quantity,0.0,0.0,0.0,0.19435064935064933,0,7,3
document,a3_326906,modifier,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,2,1,1
document,a3_326906,unit,0.2857142857142857,0.6666666666666666,0.4,0.303951367781155,2,5,1
document,a3_326906,eventDescription,0.0,0.0,0.0,0.10297619047619047,0,7,3
document,a3_326906,eventType,0.42857142857142855,1.0,0.6,0.42857142857142855,3,4,0
document,a3_327403,quantity,0.75,0.75,0.75,0.6,3,1,1
document,a3_327403,modifier,0.0,0.0,0.0,0.0,0,1,0
document,a3_327403,unit,0.5,0.5,0.5,0.4375,2,2,2
document,a3_327403,eventDescription,0.0,0.0,0.0,0.11372549019607844,0,4,4
document,a3_327403,eventType,0.0,0.0,0.0,0.5,0,4,4
document,a3_331947,quantity,0.9090909090909091,0.7692307692307693,0.8333333333333333,0.7142857142857143,10,1,3
document,a3_331947,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_331947,unit,0.8,0.6153846153846154,0.6956521739130435,0.638888888888889,8,2,5
document,a3_331947,eventDescription,0.0,0.0,0.0,0.19534927401295402,0,11,10
document,a3_331947,eventType,0.8181818181818182,0.9,0.8571428571428572,0.75,9,2,1
document,a3_331949,quantity,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.8464912280701755,10,1,2
document,a3_331949,modifier,1.0,0.3333333333333333,0.5,0.3333333333333333,1,0,2
document,a3_331949,unit,0.7777777777777778,0.5833333333333334,0.6666666666666666,0.5833333333333334,7,2,5
document,a3_331949,eventDescription,0.0,0.0,0.0,0.25448150770618366,0,11,12
document,a3_331949,eventType,1.0,0.9166666666666666,0.9565217391304348,0.9166666666666666,11,0,1
document,a3_332116,quantity,1.0,1.0,1.0,1.0,4,0,0
document,a3_332116,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_332116,unit,1.0,1.0,1.0,1.0,4,0,0
document,a3_332116,eventDescription,0.0,0.0,0.0,0.24874084249084247,0,4,4
document,a3_332116,eventType,0.25,0.25,0.25,0.875,1,3,3
document,a3_335504,quantity,0.0,0.0,0.0,0.0,0,0,1
document,a3_335504,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_335504,unit,0.0,0.0,0.0,0.0,0,0,1
document,a3_335504,eventDescription,0.0,0.0,0.0,0.0,0,0,0
document,a3_335504,eventType,0.0,0.0,0.0,0.0,0,0,0
document,a3_337021,quantity,0.75,0.75,0.75,0.6,3,1,1
document,a3_337021,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_337021,unit,0.5,0.5,0.5,0.4925925925925926,2,2,2
document,a3_337021,eventDescription,0.0,0.0,0.0,0.24041811846689892,0,4,3
document,a3_337021,eventType,0.0,0.0,0.0,0.625,0,4,3
document,a3_337849,quantity,1.0,1.0,1.0,1.0,9,0,0
document,a3_337849,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_337849,unit,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4722222222222222,4,5,5
document,a3_337849,eventDescription,0.0,0.0,0.0,0.3779469330641019,0,9,9
document,a3_337849,eventType,1.0,1.0,1.0,1.0,9,0,0
document,a3_338882,quantity,1.0,1.0,1.0,1.0,11,0,0
document,a3_338882,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_338882,unit,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.7539179292866401,6,5,5
document,a3_338882,eventDescription,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.7233201581027667,6,5,5
document,a3_338882,eventType,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.9090909090909091,5,6,6
document,a3_341206,quantity,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,1,2,2
document,a3_341206,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_341206,unit,0.0,0.0,0.0,0.06666666666666668,0,3,3
document,a3_341206,eventDescription,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,1,2,2
document,a3_341206,eventType,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,1,2,2
document,a3_344117,quantity,0.75,0.75,0.75,0.9107142857142857,3,1,1
document,a3_344117,modifier,1.0,0.5,0.6666666666666666,0.5,1,0,1
document,a3_344117,unit,0.6666666666666666,0.5,0.5714285714285715,0.6470588235294118,2,1,2
document,a3_344117,eventDescription,0.25,0.3333333333333333,0.28571428571428575,0.3146067415730337,1,3,2
document,a3_344117,eventType,0.25,0.3333333333333333,0.28571428571428575,0.6666666666666667,1,3,2
document,a3_344594,quantity,1.0,0.5833333333333334,0.7368421052631579,0.5833333333333334,7,0,5
document,a3_344594,modifier,0.0,0.0,0.0,0.0,0,2,3
document,a3_344594,unit,0.14285714285714285,0.08333333333333333,0.10526315789473685,0.40234025627794984,1,6,11
document,a3_344594,eventDescription,0.2857142857142857,0.16666666666666666,0.2105263157894737,0.3000270562770562,2,5,10
document,a3_344594,eventType,0.0,0.0,0.0,0.48611111111111116,0,7,12
document,a3_346806,quantity,0.09090909090909091,0.1111111111111111,0.09999999999999999,0.35652276352037116,1,10,8
document,a3_346806,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_346806,unit,0.0,0.0,0.0,0.22011784511784513,0,6,9
document,a3_346806,eventDescription,0.0,0.0,0.0,0.26776503788372835,0,11,7
document,a3_346806,eventType,0.0,0.0,0.0,0.5303030303030304,0,11,7
document,a3_347529,quantity,1.0,1.0,1.0,1.0,9,0,0
document,a3_347529,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_347529,unit,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4697712418300653,2,7,7
document,a3_347529,eventDescription,0.0,0.0,0.0,0.31935455923760014,0,9,9
document,a3_347529,eventType,1.0,1.0,1.0,1.0,9,0,0
document,a3_347566,quantity,0.6,0.6,0.6,0.42857142857142855,3,2,2
document,a3_347566,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_347566,unit,0.6,0.6,0.6,0.42857142857142855,3,2,2
document,a3_347566,eventDescription,0.0,0.0,0.0,0.055238095238095246,0,5,5
document,a3_347566,eventType,0.6,0.6,0.6,0.42857142857142855,3,2,2
document,a3_351047,quantity,0.0,0.0,0.0,0.33333333333333337,0,2,2
document,a3_351047,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_351047,unit,0.0,0.0,0.0,0.4166666666666667,0,2,2
document,a3_351047,eventDescription,0.0,0.0,0.0,0.14705882352941174,0,2,1
document,a3_351047,eventType,0.0,0.0,0.0,0.4166666666666667,0,2,1
document,a3_353422,quantity,1.0,1.0,1.0,1.0,12,0,0
document,a3_353422,modifier,0.0,0.0,0.0,0.0,0,0,0
document,a3_353422,unit,0.75,0.75,0.75,0.8115079365079364,9,3,3
document,a3_353422,eventDescription,0.25,0.25,0.25,0.6384320175438597,3,9,9
document,a3_353422,eventType,0.0,0.0,0.0,0.8333333333333334,0,12,12
